# IMG_ID:  N1551888681_1
# Date:    2007/03/06
# Res:     7.9
# Alt_min: 0.0
# Alt_max: 700.0
# Sun_min: 0.0
# Sun_max: 5.0
#----------------------
# SS_lat: -13.3
# SS_lon: 127.0
# SC_lat: -16.3
# SC_lon: 329.2
#----------------------
# Alt[km] Lat[degN] Lon[degW]  I/F_dec[]
    178.0     -45.9      76.8  3.084e-01
    177.6     -46.1      76.9  3.031e-01
    177.1     -46.2      77.0  3.053e-01
    176.7     -46.4      77.1  2.959e-01
    176.2     -46.5      77.2  3.099e-01
    175.9     -46.7      77.3  3.158e-01
    175.5     -46.8      77.4  3.220e-01
    175.1     -47.0      77.5  2.966e-01
    174.8     -47.1      77.6  2.981e-01
    174.5     -47.3      77.7  2.780e-01
    174.2     -47.4      77.8  3.085e-01
    174.0     -47.6      77.9  3.140e-01
    173.7     -47.7      78.0  3.032e-01
    173.5     -47.9      78.1  3.006e-01
    173.3     -48.0      78.2  3.018e-01
    173.2     -48.2      78.3  3.261e-01
    173.0     -48.3      78.4  3.046e-01
    172.9     -48.5      78.5  2.908e-01
    172.8     -48.6      78.6  3.023e-01
    172.7     -48.8      78.7  2.879e-01
    172.7     -48.9      78.8  3.200e-01
    172.7     -49.1      78.9  3.155e-01
    172.7     -49.2      79.0  3.127e-01
    190.6     -44.7      76.1  3.056e-01
    189.9     -44.9      76.2  3.091e-01
    189.3     -45.0      76.2  3.300e-01
    188.7     -45.2      76.3  3.277e-01
    188.1     -45.3      76.4  3.219e-01
    187.5     -45.5      76.5  3.164e-01
    186.9     -45.6      76.6  3.106e-01
    186.4     -45.8      76.7  3.005e-01
    185.9     -45.9      76.8  3.091e-01
    185.4     -46.1      76.9  3.312e-01
    185.0     -46.2      77.0  3.053e-01
    184.5     -46.4      77.1  3.133e-01
    184.1     -46.5      77.2  3.109e-01
    183.7     -46.7      77.3  3.040e-01
    183.4     -46.8      77.4  2.892e-01
    183.0     -47.0      77.5  3.039e-01
    182.7     -47.1      77.6  3.387e-01
    182.4     -47.3      77.7  3.011e-01
    182.1     -47.4      77.8  3.181e-01
    181.9     -47.6      77.9  3.218e-01
    181.6     -47.7      78.0  2.878e-01
    181.4     -47.9      78.1  3.091e-01
    181.2     -48.0      78.2  3.126e-01
    181.1     -48.2      78.3  2.632e-01
    180.9     -48.3      78.4  3.173e-01
    180.8     -48.5      78.5  3.199e-01
    180.7     -48.6      78.6  3.331e-01
    180.6     -48.8      78.7  3.095e-01
    180.6     -48.9      78.8  3.130e-01
    180.6     -49.1      78.9  2.992e-01
    180.5     -49.2      79.0  2.955e-01
    198.4     -44.7      76.1  3.231e-01
    197.8     -44.9      76.2  3.020e-01
    197.1     -45.0      76.3  3.000e-01
    196.5     -45.2      76.3  2.868e-01
    195.9     -45.3      76.4  3.109e-01
    195.4     -45.5      76.5  3.147e-01
    194.8     -45.6      76.6  2.973e-01
    194.3     -45.8      76.7  3.095e-01
    193.8     -45.9      76.8  3.129e-01
    193.3     -46.1      76.9  3.010e-01
    192.9     -46.2      77.0  2.899e-01
    192.4     -46.4      77.1  3.183e-01
    192.0     -46.5      77.2  3.012e-01
    191.6     -46.7      77.3  3.277e-01
    191.3     -46.8      77.4  3.248e-01
    190.9     -47.0      77.5  2.993e-01
    190.6     -47.1      77.6  3.038e-01
    190.3     -47.3      77.7  3.275e-01
    190.0     -47.4      77.8  3.024e-01
    189.8     -47.6      77.9  2.987e-01
    189.5     -47.7      78.0  3.220e-01
    189.3     -47.9      78.1  3.058e-01
    189.1     -48.0      78.2  3.263e-01
    189.0     -48.2      78.3  2.951e-01
    188.8     -48.3      78.4  2.980e-01
    188.7     -48.5      78.5  3.070e-01
    188.6     -48.6      78.6  3.137e-01
    188.5     -48.8      78.7  3.151e-01
    188.5     -48.9      78.8  3.183e-01
    188.5     -49.1      78.9  3.317e-01
    188.4     -49.2      79.0  3.164e-01
    206.3     -44.8      76.1  3.145e-01
    205.7     -44.9      76.2  3.335e-01
    205.0     -45.1      76.3  3.453e-01
    204.4     -45.2      76.4  3.269e-01
    203.8     -45.4      76.4  3.125e-01
    203.2     -45.5      76.5  3.035e-01
    202.7     -45.7      76.6  3.182e-01
    202.2     -45.8      76.7  3.336e-01
    201.7     -46.0      76.8  3.218e-01
    201.2     -46.1      76.9  3.244e-01
    200.7     -46.2      77.0  3.394e-01
    200.3     -46.4      77.1  3.119e-01
    199.9     -46.5      77.2  3.027e-01
    199.5     -46.7      77.3  3.084e-01
    199.1     -46.8      77.4  3.095e-01
    198.8     -47.0      77.5  3.219e-01
    198.5     -47.1      77.6  3.005e-01
    198.2     -47.3      77.7  3.052e-01
    197.9     -47.4      77.8  3.220e-01
    197.7     -47.6      77.9  3.343e-01
    197.4     -47.7      78.0  3.069e-01
    197.2     -47.9      78.1  3.048e-01
    197.0     -48.0      78.2  3.206e-01
    196.9     -48.2      78.3  3.225e-01
    196.7     -48.3      78.4  3.252e-01
    196.6     -48.5      78.5  3.197e-01
    196.5     -48.6      78.6  2.989e-01
    196.4     -48.8      78.7  3.056e-01
    196.4     -48.9      78.8  3.130e-01
    196.3     -49.1      78.9  3.163e-01
    196.3     -49.2      79.0  3.340e-01
    214.2     -44.8      76.1  3.189e-01
    213.5     -44.9      76.2  3.153e-01
    212.9     -45.1      76.3  3.086e-01
    212.3     -45.2      76.4  3.120e-01
    211.7     -45.4      76.5  3.281e-01
    211.1     -45.5      76.5  3.300e-01
    210.6     -45.7      76.6  3.243e-01
    210.1     -45.8      76.7  3.172e-01
    209.6     -46.0      76.8  3.126e-01
    209.1     -46.1      76.9  3.069e-01
    208.6     -46.3      77.0  3.027e-01
    208.2     -46.4      77.1  3.109e-01
    207.8     -46.6      77.2  3.331e-01
    207.4     -46.7      77.3  3.147e-01
    207.0     -46.8      77.4  3.126e-01
    206.7     -47.0      77.5  3.470e-01
    206.4     -47.1      77.6  3.147e-01
    206.1     -47.3      77.7  3.173e-01
    205.8     -47.4      77.8  3.239e-01
    205.5     -47.6      77.9  3.186e-01
    205.3     -47.7      78.0  3.082e-01
    205.1     -47.9      78.1  3.158e-01
    204.9     -48.0      78.2  3.149e-01
    204.8     -48.2      78.3  3.287e-01
    204.6     -48.3      78.4  3.125e-01
    204.5     -48.5      78.5  3.223e-01
    204.4     -48.6      78.6  3.277e-01
    204.3     -48.8      78.7  3.205e-01
    204.3     -48.9      78.8  3.051e-01
    204.2     -49.1      78.9  3.035e-01
    204.2     -49.2      79.0  2.974e-01
    222.0     -44.8      76.1  3.139e-01
    221.4     -44.9      76.2  2.928e-01
    220.8     -45.1      76.3  3.033e-01
    220.2     -45.2      76.4  3.113e-01
    219.6     -45.4      76.5  3.105e-01
    219.0     -45.5      76.6  3.114e-01
    218.5     -45.7      76.6  3.231e-01
    217.9     -45.8      76.7  3.030e-01
    217.4     -46.0      76.8  3.088e-01
    217.0     -46.1      76.9  3.363e-01
    216.5     -46.3      77.0  3.233e-01
    216.1     -46.4      77.1  3.231e-01
    215.7     -46.6      77.2  3.348e-01
    215.3     -46.7      77.3  3.304e-01
    214.9     -46.9      77.4  3.105e-01
    214.6     -47.0      77.5  3.053e-01
    214.3     -47.2      77.6  3.268e-01
    214.0     -47.3      77.7  3.375e-01
    213.7     -47.4      77.8  3.069e-01
    213.4     -47.6      77.9  3.191e-01
    213.2     -47.7      78.0  3.403e-01
    213.0     -47.9      78.1  3.288e-01
    212.8     -48.0      78.2  3.090e-01
    212.6     -48.2      78.3  3.098e-01
    212.5     -48.3      78.4  3.060e-01
    212.4     -48.5      78.5  3.193e-01
    212.3     -48.6      78.6  3.250e-01
    212.2     -48.8      78.7  3.385e-01
    212.2     -48.9      78.8  3.254e-01
    212.1     -49.1      78.9  3.422e-01
    212.1     -49.2      79.0  3.271e-01
    229.9     -44.8      76.1  3.387e-01
    229.3     -44.9      76.2  3.470e-01
    228.6     -45.1      76.3  3.519e-01
    228.0     -45.2      76.4  3.501e-01
    227.4     -45.4      76.5  3.276e-01
    226.9     -45.5      76.6  3.241e-01
    226.3     -45.7      76.7  3.413e-01
    225.8     -45.8      76.7  3.360e-01
    225.3     -46.0      76.8  3.282e-01
    224.8     -46.1      76.9  3.292e-01
    224.4     -46.3      77.0  3.243e-01
    224.0     -46.4      77.1  3.066e-01
    223.6     -46.6      77.2  3.201e-01
    223.2     -46.7      77.3  3.169e-01
    222.8     -46.9      77.4  3.185e-01
    222.5     -47.0      77.5  3.172e-01
    222.1     -47.2      77.6  3.384e-01
    221.9     -47.3      77.7  3.185e-01
    221.6     -47.5      77.8  3.247e-01
    221.3     -47.6      77.9  3.393e-01
    221.1     -47.7      78.0  3.100e-01
    220.9     -47.9      78.1  3.087e-01
    220.7     -48.0      78.2  3.287e-01
    220.5     -48.2      78.3  3.327e-01
    220.4     -48.3      78.4  3.575e-01
    220.3     -48.5      78.5  3.189e-01
    220.2     -48.6      78.6  3.021e-01
    220.1     -48.8      78.7  3.183e-01
    220.1     -48.9      78.8  3.263e-01
    220.0     -49.1      78.9  3.131e-01
    220.0     -49.2      79.0  3.250e-01
    237.8     -44.8      76.1  3.077e-01
    237.1     -45.0      76.2  3.114e-01
    236.5     -45.1      76.3  3.072e-01
    235.9     -45.3      76.4  3.286e-01
    235.3     -45.4      76.5  3.189e-01
    234.8     -45.5      76.6  3.029e-01
    234.2     -45.7      76.7  3.275e-01
    233.7     -45.8      76.7  3.059e-01
    233.2     -46.0      76.8  3.337e-01
    232.7     -46.1      76.9  3.207e-01
    232.3     -46.3      77.0  3.301e-01
    231.8     -46.4      77.1  3.393e-01
    231.4     -46.6      77.2  3.270e-01
    231.1     -46.7      77.3  3.351e-01
    230.7     -46.9      77.4  3.331e-01
    230.4     -47.0      77.5  3.379e-01
    230.0     -47.2      77.6  3.233e-01
    229.7     -47.3      77.7  3.262e-01
    229.5     -47.5      77.8  3.260e-01
    229.2     -47.6      77.9  3.250e-01
    229.0     -47.7      78.0  3.342e-01
    228.8     -47.9      78.1  3.407e-01
    228.6     -48.0      78.2  3.295e-01
    228.4     -48.2      78.3  3.232e-01
    228.3     -48.3      78.4  3.106e-01
    228.2     -48.5      78.5  3.278e-01
    228.1     -48.6      78.6  3.431e-01
    228.0     -48.8      78.7  3.237e-01
    228.0     -48.9      78.8  3.353e-01
    227.9     -49.1      78.9  3.168e-01
    227.9     -49.2      79.0  3.169e-01
    245.6     -44.8      76.1  3.365e-01
    245.0     -45.0      76.2  3.282e-01
    244.4     -45.1      76.3  3.288e-01
    243.8     -45.3      76.4  3.071e-01
    243.2     -45.4      76.5  3.085e-01
    242.6     -45.6      76.6  3.338e-01
    242.1     -45.7      76.7  3.316e-01
    241.6     -45.8      76.8  3.225e-01
    241.1     -46.0      76.8  3.301e-01
    240.6     -46.1      76.9  3.190e-01
    240.2     -46.3      77.0  3.163e-01
    239.7     -46.4      77.1  3.413e-01
    239.3     -46.6      77.2  3.180e-01
    238.9     -46.7      77.3  3.209e-01
    238.6     -46.9      77.4  3.255e-01
    238.2     -47.0      77.5  3.079e-01
    237.9     -47.2      77.6  3.081e-01
    237.6     -47.3      77.7  3.504e-01
    237.4     -47.5      77.8  3.214e-01
    237.1     -47.6      77.9  3.063e-01
    236.9     -47.8      78.0  3.222e-01
    236.7     -47.9      78.1  3.324e-01
    236.5     -48.0      78.2  3.217e-01
    236.3     -48.2      78.3  3.252e-01
    236.2     -48.3      78.4  3.189e-01
    236.1     -48.5      78.5  3.140e-01
    236.0     -48.6      78.6  3.310e-01
    235.9     -48.8      78.7  3.237e-01
    235.9     -48.9      78.8  3.132e-01
    235.8     -49.1      78.9  3.262e-01
    235.8     -49.2      79.0  3.285e-01
    253.5     -44.8      76.1  3.362e-01
    252.9     -45.0      76.2  3.118e-01
    252.2     -45.1      76.3  3.235e-01
    251.6     -45.3      76.4  3.510e-01
    251.1     -45.4      76.5  3.323e-01
    250.5     -45.6      76.6  3.470e-01
    250.0     -45.7      76.7  3.237e-01
    249.5     -45.9      76.8  3.100e-01
    249.0     -46.0      76.9  3.243e-01
    248.5     -46.2      76.9  3.344e-01
    248.0     -46.3      77.0  3.116e-01
    247.6     -46.4      77.1  3.195e-01
    247.2     -46.6      77.2  3.290e-01
    246.8     -46.7      77.3  3.448e-01
    246.5     -46.9      77.4  3.313e-01
    246.1     -47.0      77.5  3.238e-01
    245.8     -47.2      77.6  3.382e-01
    245.5     -47.3      77.7  3.258e-01
    245.3     -47.5      77.8  3.077e-01
    245.0     -47.6      77.9  3.426e-01
    244.8     -47.8      78.0  3.247e-01
    244.6     -47.9      78.1  3.193e-01
    244.4     -48.0      78.2  3.289e-01
    244.2     -48.2      78.3  3.291e-01
    244.1     -48.3      78.4  3.296e-01
    244.0     -48.5      78.5  3.373e-01
    243.9     -48.6      78.6  3.054e-01
    243.8     -48.8      78.7  3.149e-01
    243.7     -48.9      78.8  3.212e-01
    243.7     -49.1      78.9  3.327e-01
    243.7     -49.2      79.0  3.392e-01
    261.4     -44.8      76.1  3.211e-01
    260.7     -45.0      76.2  3.396e-01
    260.1     -45.1      76.3  3.187e-01
    259.5     -45.3      76.4  3.112e-01
    258.9     -45.4      76.5  2.972e-01
    258.4     -45.6      76.6  3.112e-01
    257.8     -45.7      76.7  3.197e-01
    257.3     -45.9      76.8  3.420e-01
    256.8     -46.0      76.9  3.254e-01
    256.4     -46.2      77.0  3.286e-01
    255.9     -46.3      77.0  3.415e-01
    255.5     -46.5      77.1  3.244e-01
    255.1     -46.6      77.2  3.106e-01
    254.7     -46.7      77.3  3.108e-01
    254.4     -46.9      77.4  3.253e-01
    254.0     -47.0      77.5  3.340e-01
    253.7     -47.2      77.6  3.415e-01
    253.4     -47.3      77.7  3.161e-01
    253.1     -47.5      77.8  3.251e-01
    252.9     -47.6      77.9  3.394e-01
    252.7     -47.8      78.0  3.162e-01
    252.5     -47.9      78.1  3.156e-01
    252.3     -48.1      78.2  3.153e-01
    252.1     -48.2      78.3  3.237e-01
    252.0     -48.3      78.4  3.209e-01
    251.9     -48.5      78.5  3.191e-01
    251.8     -48.6      78.6  3.367e-01
    251.7     -48.8      78.7  3.479e-01
    251.6     -48.9      78.8  3.236e-01
    251.6     -49.1      78.9  3.216e-01
    251.6     -49.2      79.0  3.183e-01
    269.9     -44.7      76.1  2.993e-01
    269.3     -44.9      76.1  3.098e-01
    268.6     -45.0      76.2  3.234e-01
    268.0     -45.2      76.3  3.202e-01
    267.4     -45.3      76.4  3.269e-01
    266.8     -45.4      76.5  3.276e-01
    266.3     -45.6      76.6  3.207e-01
    265.7     -45.7      76.7  3.270e-01
    265.2     -45.9      76.8  3.221e-01
    264.7     -46.0      76.9  3.176e-01
    264.3     -46.2      77.0  3.186e-01
    263.8     -46.3      77.1  3.232e-01
    263.4     -46.5      77.1  3.283e-01
    263.0     -46.6      77.2  3.241e-01
    262.6     -46.8      77.3  3.264e-01
    262.2     -46.9      77.4  3.119e-01
    261.9     -47.0      77.5  2.917e-01
    261.6     -47.2      77.6  2.993e-01
    261.3     -47.3      77.7  3.153e-01
    261.0     -47.5      77.8  3.411e-01
    260.8     -47.6      77.9  3.211e-01
    260.6     -47.8      78.0  3.024e-01
    260.4     -47.9      78.1  3.254e-01
    260.2     -48.1      78.2  3.295e-01
    260.0     -48.2      78.3  3.131e-01
    259.9     -48.3      78.4  3.160e-01
    259.8     -48.5      78.5  3.226e-01
    259.7     -48.6      78.6  3.128e-01
    259.6     -48.8      78.7  3.187e-01
    259.5     -48.9      78.8  3.236e-01
    259.5     -49.1      78.9  3.130e-01
    259.5     -49.2      79.0  3.207e-01
    277.8     -44.7      76.1  3.291e-01
    277.1     -44.9      76.1  3.219e-01
    276.5     -45.0      76.2  3.048e-01
    275.9     -45.2      76.3  3.092e-01
    275.3     -45.3      76.4  3.062e-01
    274.7     -45.5      76.5  3.212e-01
    274.1     -45.6      76.6  3.066e-01
    273.6     -45.7      76.7  3.095e-01
    273.1     -45.9      76.8  3.043e-01
    272.6     -46.0      76.9  2.956e-01
    272.1     -46.2      77.0  3.127e-01
    271.7     -46.3      77.1  2.993e-01
    271.3     -46.5      77.2  3.162e-01
    270.9     -46.6      77.2  3.095e-01
    270.5     -46.8      77.3  3.091e-01
    270.1     -46.9      77.4  3.288e-01
    269.8     -47.0      77.5  3.417e-01
    269.5     -47.2      77.6  3.390e-01
    269.2     -47.3      77.7  3.261e-01
    268.9     -47.5      77.8  3.068e-01
    268.7     -47.6      77.9  3.146e-01
    268.5     -47.8      78.0  3.201e-01
    268.2     -47.9      78.1  3.274e-01
    268.1     -48.1      78.2  3.286e-01
    267.9     -48.2      78.3  3.189e-01
    267.8     -48.3      78.4  3.149e-01
    267.7     -48.5      78.5  3.257e-01
    267.6     -48.6      78.6  3.142e-01
    267.5     -48.8      78.7  3.194e-01
    267.4     -48.9      78.8  3.134e-01
    267.4     -49.1      78.9  3.078e-01
    267.4     -49.2      79.0  3.126e-01
    285.7     -44.7      76.1  2.854e-01
    285.0     -44.9      76.2  2.871e-01
    284.4     -45.0      76.2  3.039e-01
    283.7     -45.2      76.3  3.081e-01
    283.1     -45.3      76.4  3.054e-01
    282.6     -45.5      76.5  3.097e-01
    282.0     -45.6      76.6  2.952e-01
    281.5     -45.8      76.7  3.038e-01
    281.0     -45.9      76.8  3.133e-01
    280.5     -46.0      76.9  3.121e-01
    280.0     -46.2      77.0  3.083e-01
    279.6     -46.3      77.1  2.978e-01
    279.2     -46.5      77.2  3.078e-01
    278.8     -46.6      77.2  3.043e-01
    278.4     -46.8      77.3  2.888e-01
    278.0     -46.9      77.4  3.152e-01
    277.7     -47.1      77.5  2.939e-01
    277.4     -47.2      77.6  2.922e-01
    277.1     -47.3      77.7  3.075e-01
    276.8     -47.5      77.8  3.057e-01
    276.6     -47.6      77.9  3.115e-01
    276.3     -47.8      78.0  3.181e-01
    276.1     -47.9      78.1  2.874e-01
    276.0     -48.1      78.2  2.883e-01
    275.8     -48.2      78.3  3.121e-01
    275.7     -48.3      78.4  2.926e-01
    275.5     -48.5      78.5  3.198e-01
    275.5     -48.6      78.6  2.980e-01
    275.4     -48.8      78.7  2.889e-01
    275.3     -48.9      78.8  3.184e-01
    275.3     -49.1      78.9  3.228e-01
    275.3     -49.2      79.0  3.108e-01
    293.5     -44.8      76.1  3.026e-01
    292.9     -44.9      76.2  2.829e-01
    292.2     -45.0      76.3  2.909e-01
    291.6     -45.2      76.3  3.131e-01
    291.0     -45.3      76.4  2.705e-01
    290.4     -45.5      76.5  2.644e-01
    289.9     -45.6      76.6  3.027e-01
    289.4     -45.8      76.7  2.971e-01
    288.9     -45.9      76.8  2.806e-01
    288.4     -46.0      76.9  2.869e-01
    287.9     -46.2      77.0  3.079e-01
    287.5     -46.3      77.1  3.007e-01
    287.0     -46.5      77.2  3.008e-01
    286.6     -46.6      77.3  3.161e-01
    286.3     -46.8      77.3  3.117e-01
    285.9     -46.9      77.4  3.045e-01
    285.6     -47.1      77.5  2.876e-01
    285.3     -47.2      77.6  2.950e-01
    285.0     -47.3      77.7  3.022e-01
    284.7     -47.5      77.8  2.912e-01
    284.5     -47.6      77.9  2.934e-01
    284.2     -47.8      78.0  3.017e-01
    284.0     -47.9      78.1  2.959e-01
    283.9     -48.1      78.2  3.136e-01
    283.7     -48.2      78.3  3.026e-01
    283.6     -48.4      78.4  2.926e-01
    283.4     -48.5      78.5  3.050e-01
    283.3     -48.6      78.6  2.970e-01
    283.3     -48.8      78.7  2.954e-01
    283.2     -48.9      78.8  2.823e-01
    283.2     -49.1      78.9  2.908e-01
    283.2     -49.2      79.0  2.968e-01
    301.4     -44.8      76.1  2.720e-01
    300.7     -44.9      76.2  2.868e-01
    300.1     -45.1      76.3  2.610e-01
    299.5     -45.2      76.3  2.590e-01
    298.9     -45.3      76.4  2.804e-01
    298.3     -45.5      76.5  2.876e-01
    297.8     -45.6      76.6  2.811e-01
    297.2     -45.8      76.7  2.674e-01
    296.7     -45.9      76.8  2.822e-01
    296.3     -46.1      76.9  2.948e-01
    295.8     -46.2      77.0  2.820e-01
    295.3     -46.3      77.1  2.663e-01
    294.9     -46.5      77.2  2.674e-01
    294.5     -46.6      77.3  2.739e-01
    294.2     -46.8      77.4  2.715e-01
    293.8     -46.9      77.4  2.773e-01
    293.5     -47.1      77.5  3.061e-01
    293.2     -47.2      77.6  2.927e-01
    292.9     -47.4      77.7  2.863e-01
    292.6     -47.5      77.8  2.879e-01
    292.4     -47.6      77.9  2.858e-01
    292.1     -47.8      78.0  2.719e-01
    291.9     -47.9      78.1  3.015e-01
    291.7     -48.1      78.2  2.875e-01
    291.6     -48.2      78.3  2.809e-01
    291.5     -48.4      78.4  2.983e-01
    291.3     -48.5      78.5  2.911e-01
    291.2     -48.6      78.6  2.950e-01
    291.2     -48.8      78.7  3.179e-01
    291.1     -48.9      78.8  2.900e-01
    291.1     -49.1      78.9  2.735e-01
    291.1     -49.2      79.0  2.982e-01
    309.3     -44.8      76.1  2.600e-01
    308.6     -44.9      76.2  2.700e-01
    308.0     -45.1      76.3  2.737e-01
    307.4     -45.2      76.4  2.724e-01
    306.8     -45.3      76.4  2.679e-01
    306.2     -45.5      76.5  2.558e-01
    305.6     -45.6      76.6  2.672e-01
    305.1     -45.8      76.7  2.745e-01
    304.6     -45.9      76.8  2.453e-01
    304.1     -46.1      76.9  2.660e-01
    303.7     -46.2      77.0  2.687e-01
    303.2     -46.4      77.1  2.632e-01
    302.8     -46.5      77.2  2.818e-01
    302.4     -46.6      77.3  2.750e-01
    302.0     -46.8      77.4  2.621e-01
    301.7     -46.9      77.5  2.547e-01
    301.4     -47.1      77.5  2.479e-01
    301.0     -47.2      77.6  2.450e-01
    300.8     -47.4      77.7  2.695e-01
    300.5     -47.5      77.8  2.680e-01
    300.2     -47.6      77.9  2.712e-01
    300.0     -47.8      78.0  2.661e-01
    299.8     -47.9      78.1  2.729e-01
    299.6     -48.1      78.2  2.737e-01
    299.5     -48.2      78.3  2.842e-01
    299.3     -48.4      78.4  2.724e-01
    299.2     -48.5      78.5  2.757e-01
    299.1     -48.6      78.6  2.673e-01
    299.1     -48.8      78.7  2.648e-01
    299.0     -48.9      78.8  2.750e-01
    299.0     -49.1      78.9  2.803e-01
    299.0     -49.2      79.0  2.669e-01
    317.1     -44.8      76.1  2.366e-01
    316.5     -44.9      76.2  2.224e-01
    315.8     -45.1      76.3  2.414e-01
    315.2     -45.2      76.4  2.296e-01
    314.6     -45.4      76.4  2.342e-01
    314.1     -45.5      76.5  2.311e-01
    313.5     -45.6      76.6  2.313e-01
    313.0     -45.8      76.7  2.609e-01
    312.5     -45.9      76.8  2.489e-01
    312.0     -46.1      76.9  2.461e-01
    311.6     -46.2      77.0  2.488e-01
    311.1     -46.4      77.1  2.449e-01
    310.7     -46.5      77.2  2.523e-01
    310.3     -46.6      77.3  2.398e-01
    309.9     -46.8      77.4  2.529e-01
    309.6     -46.9      77.5  2.673e-01
    309.2     -47.1      77.6  2.737e-01
    308.9     -47.2      77.6  2.600e-01
    308.6     -47.4      77.7  2.580e-01
    308.4     -47.5      77.8  2.435e-01
    308.1     -47.6      77.9  2.538e-01
    307.9     -47.8      78.0  2.606e-01
    307.7     -47.9      78.1  2.578e-01
    307.5     -48.1      78.2  2.580e-01
    307.4     -48.2      78.3  2.521e-01
    307.2     -48.4      78.4  2.481e-01
    307.1     -48.5      78.5  2.575e-01
    307.0     -48.6      78.6  2.519e-01
    307.0     -48.8      78.7  2.600e-01
    306.9     -48.9      78.8  2.621e-01
    306.9     -49.1      78.9  2.649e-01
    306.9     -49.2      79.0  2.590e-01
    325.0     -44.8      76.1  2.286e-01
    324.3     -44.9      76.2  2.280e-01
    323.7     -45.1      76.3  2.319e-01
    323.1     -45.2      76.4  2.155e-01
    322.5     -45.4      76.5  2.384e-01
    321.9     -45.5      76.5  2.377e-01
    321.4     -45.7      76.6  2.179e-01
    320.9     -45.8      76.7  2.174e-01
    320.4     -45.9      76.8  2.265e-01
    319.9     -46.1      76.9  2.313e-01
    319.4     -46.2      77.0  2.328e-01
    319.0     -46.4      77.1  2.360e-01
    318.6     -46.5      77.2  2.326e-01
    318.2     -46.7      77.3  2.226e-01
    317.8     -46.8      77.4  2.345e-01
    317.5     -46.9      77.5  2.325e-01
    317.1     -47.1      77.6  2.341e-01
    316.8     -47.2      77.6  2.284e-01
    316.5     -47.4      77.7  2.263e-01
    316.3     -47.5      77.8  2.454e-01
    316.0     -47.7      77.9  2.535e-01
    315.8     -47.8      78.0  2.300e-01
    315.6     -47.9      78.1  2.332e-01
    315.4     -48.1      78.2  2.374e-01
    315.3     -48.2      78.3  2.462e-01
    315.1     -48.4      78.4  2.479e-01
    315.0     -48.5      78.5  2.439e-01
    314.9     -48.6      78.6  2.418e-01
    314.9     -48.8      78.7  2.378e-01
    314.8     -48.9      78.8  2.419e-01
    314.8     -49.1      78.9  2.176e-01
    314.8     -49.2      79.0  2.415e-01
    332.9     -44.8      76.1  2.076e-01
    332.2     -45.0      76.2  1.942e-01
    331.6     -45.1      76.3  2.025e-01
    331.0     -45.2      76.4  2.088e-01
    330.4     -45.4      76.5  2.025e-01
    329.8     -45.5      76.6  2.035e-01
    329.3     -45.7      76.6  2.082e-01
    328.8     -45.8      76.7  2.112e-01
    328.3     -46.0      76.8  2.128e-01
    327.8     -46.1      76.9  2.172e-01
    327.3     -46.2      77.0  2.120e-01
    326.9     -46.4      77.1  2.121e-01
    326.5     -46.5      77.2  2.193e-01
    326.1     -46.7      77.3  2.230e-01
    325.7     -46.8      77.4  2.128e-01
    325.4     -46.9      77.5  2.135e-01
    325.0     -47.1      77.6  2.155e-01
    324.7     -47.2      77.7  2.118e-01
    324.4     -47.4      77.7  2.124e-01
    324.2     -47.5      77.8  2.100e-01
    323.9     -47.7      77.9  2.042e-01
    323.7     -47.8      78.0  2.160e-01
    323.5     -47.9      78.1  2.087e-01
    323.3     -48.1      78.2  2.174e-01
    323.2     -48.2      78.3  2.116e-01
    323.0     -48.4      78.4  2.110e-01
    322.9     -48.5      78.5  2.324e-01
    322.8     -48.6      78.6  2.250e-01
    322.8     -48.8      78.7  2.066e-01
    322.7     -48.9      78.8  2.262e-01
    322.7     -49.1      78.9  2.199e-01
    322.7     -49.2      79.0  2.165e-01
    340.7     -44.8      76.1  1.819e-01
    340.1     -45.0      76.2  1.776e-01
    339.4     -45.1      76.3  1.856e-01
    338.8     -45.2      76.4  1.856e-01
    338.3     -45.4      76.5  1.819e-01
    337.7     -45.5      76.6  1.879e-01
    337.2     -45.7      76.6  1.907e-01
    336.6     -45.8      76.7  1.839e-01
    336.1     -46.0      76.8  1.973e-01
    335.7     -46.1      76.9  1.872e-01
    335.2     -46.2      77.0  1.846e-01
    334.8     -46.4      77.1  1.985e-01
    334.4     -46.5      77.2  1.949e-01
    334.0     -46.7      77.3  1.936e-01
    333.6     -46.8      77.4  2.002e-01
    333.2     -47.0      77.5  1.984e-01
    332.9     -47.1      77.6  1.908e-01
    332.6     -47.2      77.7  1.908e-01
    332.3     -47.4      77.8  2.210e-01
    332.1     -47.5      77.8  2.027e-01
    331.8     -47.7      77.9  1.859e-01
    331.6     -47.8      78.0  2.028e-01
    331.4     -47.9      78.1  1.958e-01
    331.2     -48.1      78.2  2.110e-01
    331.1     -48.2      78.3  2.071e-01
    330.9     -48.4      78.4  1.927e-01
    330.8     -48.5      78.5  1.886e-01
    330.7     -48.6      78.6  1.936e-01
    330.6     -48.8      78.7  1.896e-01
    330.6     -48.9      78.8  1.861e-01
    330.6     -49.1      78.9  2.038e-01
    330.6     -49.2      79.0  1.971e-01
    348.6     -44.8      76.1  1.546e-01
    347.9     -45.0      76.2  1.675e-01
    347.3     -45.1      76.3  1.601e-01
    346.7     -45.3      76.4  1.570e-01
    346.1     -45.4      76.5  1.710e-01
